Date,State,Pos_Tests,Neg_Tests,Currently_Hospitalized,Total_Hospitalized,ICU_Current,Total_ICU,On_Vent_Curr,Total_Vent_Util,Recovered,Deaths,DeathsConfCovid,DeathsProbCovid,NewPosCases,NewNegCases,TotalTested,NewTests,NewDeaths,NewHosp
2020-04-19,PA,32284.0,126570.0,2634.0,0.0,0.0,0.0,657.0,0.0,0.0,1112.0,0.0,0.0,1215,3674,158854,4889,276,0
2020-04-20,PA,33232.0,129720.0,2701.0,0.0,0.0,0.0,659.0,0.0,0.0,1204.0,0.0,0.0,948,3150,162952,4098,92,0
2020-04-21,PA,34528.0,132323.0,2743.0,0.0,0.0,0.0,673.0,0.0,0.0,1564.0,0.0,0.0,1296,2603,166851,3899,360,0
2020-04-22,PA,35684.0,136272.0,2764.0,0.0,0.0,0.0,685.0,0.0,0.0,1622.0,0.0,0.0,1156,3949,171956,5105,58,0
2020-04-23,PA,37053.0,142061.0,2750.0,0.0,0.0,0.0,679.0,0.0,0.0,1421.0,0.0,0.0,1369,5789,179114,7158,-201,0
2020-04-24,PA,38652.0,147491.0,2746.0,0.0,0.0,0.0,679.0,0.0,0.0,1492.0,0.0,0.0,1599,5430,186143,7029,71,0
2020-04-25,PA,40049.0,152886.0,2748.0,0.0,0.0,0.0,640.0,0.0,0.0,1537.0,0.0,0.0,1397,5395,192935,6792,45,0
2020-04-26,PA,41165.0,157428.0,2736.0,0.0,0.0,0.0,632.0,0.0,0.0,1550.0,0.0,0.0,1116,4542,198593,5658,13,0
2020-04-27,PA,42050.0,161372.0,2800.0,0.0,0.0,0.0,629.0,0.0,0.0,1597.0,0.0,0.0,885,3944,203422,4829,47,0
2020-04-28,PA,43264.0,165824.0,2781.0,0.0,0.0,0.0,616.0,0.0,0.0,1716.0,0.0,0.0,1214,4452,209088,5666,119,0
2020-04-29,PA,44366.0,170517.0,2781.0,0.0,0.0,0.0,602.0,0.0,0.0,2195.0,0.0,0.0,1102,4693,214883,5795,479,0
2020-04-30,PA,45763.0,175602.0,2707.0,0.0,0.0,0.0,556.0,0.0,0.0,2292.0,0.0,0.0,1397,5085,221365,6482,97,0
2020-05-01,PA,46971.0,180477.0,2683.0,0.0,0.0,0.0,590.0,0.0,0.0,2354.0,0.0,0.0,1208,4875,227448,6083,62,0
2020-05-02,PA,48305.0,187071.0,2673.0,0.0,0.0,0.0,571.0,0.0,0.0,2418.0,0.0,0.0,1334,6594,235376,7928,64,0
2020-05-03,PA,49267.0,191374.0,2645.0,0.0,0.0,0.0,562.0,0.0,0.0,2444.0,0.0,0.0,962,4303,240641,5265,26,0
2020-05-04,PA,50092.0,195498.0,2708.0,0.0,0.0,0.0,573.0,0.0,0.0,2458.0,0.0,0.0,825,4124,245590,4949,14,0
2020-05-05,PA,50957.0,199925.0,2580.0,0.0,0.0,0.0,550.0,0.0,0.0,3012.0,0.0,0.0,865,4427,250882,5292,554,0
2020-05-06,PA,51845.0,204495.0,2545.0,0.0,0.0,0.0,560.0,0.0,0.0,3106.0,0.0,0.0,888,4570,256340,5458,94,0
2020-05-07,PA,52915.0,209873.0,2420.0,0.0,0.0,0.0,539.0,0.0,0.0,3416.0,0.0,0.0,1070,5378,262788,6448,310,0
2020-05-08,PA,54238.0,216321.0,2342.0,0.0,0.0,0.0,517.0,0.0,0.0,3616.0,0.0,0.0,1323,6448,270559,7771,200,0
2020-05-09,PA,55316.0,221791.0,2285.0,0.0,0.0,0.0,502.0,0.0,0.0,3688.0,0.0,0.0,1078,5470,277107,6548,72,0
2020-05-10,PA,56611.0,227772.0,2230.0,0.0,0.0,0.0,501.0,0.0,0.0,3707.0,0.0,0.0,1295,5981,284383,7276,19,0
2020-05-11,PA,57154.0,231704.0,2176.0,0.0,0.0,0.0,497.0,0.0,0.0,3731.0,0.0,0.0,543,3932,288858,4475,24,0
2020-05-12,PA,57991.0,237989.0,2187.0,0.0,0.0,0.0,497.0,0.0,0.0,3806.0,0.0,0.0,837,6285,295980,7122,75,0
2020-05-13,PA,58698.0,244171.0,2012.0,0.0,0.0,0.0,473.0,0.0,0.0,3943.0,0.0,0.0,707,6182,302869,6889,137,0
2020-05-14,PA,59636.0,251559.0,1983.0,0.0,0.0,0.0,446.0,0.0,0.0,4218.0,0.0,0.0,938,7388,311195,8326,275,0
2020-05-15,PA,60622.0,259210.0,1934.0,0.0,0.0,0.0,431.0,0.0,0.0,4342.0,0.0,0.0,986,7651,319832,8637,124,0
2020-05-16,PA,61611.0,266225.0,1873.0,0.0,0.0,0.0,429.0,0.0,0.0,4403.0,0.0,0.0,989,7015,327836,8004,61,0
2020-05-17,PA,62234.0,270670.0,1821.0,0.0,0.0,0.0,422.0,0.0,0.0,4418.0,0.0,0.0,623,4445,332904,5068,15,0
2020-05-18,PA,63056.0,277553.0,1885.0,0.0,0.0,0.0,397.0,0.0,0.0,4505.0,0.0,0.0,822,6883,340609,7705,87,0
2020-05-19,PA,63666.0,286034.0,1861.0,0.0,0.0,0.0,380.0,0.0,0.0,4624.0,0.0,0.0,610,8481,349700,9091,119,0
2020-05-20,PA,63666.0,286034.0,1818.0,0.0,0.0,0.0,377.0,0.0,0.0,4624.0,0.0,0.0,0,0,349700,0,0,0
2020-05-21,PA,65392.0,303514.0,1654.0,0.0,0.0,0.0,361.0,0.0,0.0,4869.0,0.0,0.0,1726,17480,368906,19206,245,0
2020-05-22,PA,66258.0,312743.0,1580.0,0.0,0.0,0.0,368.0,0.0,37767.0,4984.0,0.0,0.0,866,9229,379001,10095,115,0
2020-05-23,PA,66983.0,321469.0,1560.0,0.0,0.0,0.0,348.0,0.0,39519.0,5096.0,0.0,0.0,725,8726,388452,9451,112,0
2020-05-24,PA,67713.0,328382.0,1533.0,0.0,0.0,0.0,336.0,0.0,40627.0,5124.0,0.0,0.0,730,6913,396095,7643,28,0
2020-05-25,PA,68186.0,334928.0,1628.0,0.0,0.0,0.0,324.0,0.0,40911.0,5139.0,0.0,0.0,473,6546,403114,7019,15,0
2020-05-26,PA,68637.0,339835.0,1493.0,0.0,0.0,0.0,334.0,0.0,41868.0,5152.0,0.0,0.0,451,4907,408472,5358,13,0
2020-05-27,PA,69417.0,349990.0,1493.0,0.0,0.0,0.0,351.0,0.0,43038.0,5265.0,0.0,0.0,780,10155,419407,10935,113,0
2020-05-28,PA,70042.0,357804.0,1476.0,0.0,0.0,0.0,321.0,0.0,44826.0,5373.0,0.0,0.0,625,7814,427846,8439,108,0
2020-05-29,PA,71339.0,366970.0,1445.0,0.0,0.0,0.0,313.0,0.0,46370.0,5464.0,0.0,0.0,1297,9166,438309,10463,91,0
2020-05-30,PA,72031.0,375741.0,1352.0,0.0,0.0,0.0,295.0,0.0,47133.0,5537.0,0.0,0.0,692,8771,447772,9463,73,0
2020-05-31,PA,72546.0,383111.0,1352.0,0.0,0.0,0.0,296.0,0.0,48190.0,5555.0,0.0,0.0,515,7370,455657,7885,18,0
2020-06-01,PA,72898.0,389431.0,1302.0,0.0,0.0,0.0,287.0,0.0,48428.0,5567.0,0.0,0.0,352,6320,462329,6672,12,0
2020-06-02,PA,73510.0,399361.0,1302.0,0.0,0.0,0.0,283.0,0.0,48838.0,5667.0,0.0,0.0,612,9930,472871,10542,100,0
2020-06-03,PA,74022.0,401369.0,1164.0,0.0,0.0,0.0,269.0,0.0,49915.0,5741.0,0.0,0.0,512,2008,475391,2520,74,0
2020-06-04,PA,74560.0,416942.0,1174.0,0.0,0.0,0.0,268.0,0.0,51019.0,5817.0,0.0,0.0,538,15573,491502,16111,76,0
2020-06-05,PA,75005.0,424201.0,1174.0,0.0,0.0,0.0,268.0,0.0,52069.0,5886.0,0.0,0.0,445,7259,499206,7704,69,0
2020-06-06,PA,75706.0,435122.0,1174.0,0.0,0.0,0.0,268.0,0.0,52560.0,5931.0,0.0,0.0,701,10921,510828,11622,45,0
2020-06-07,PA,76212.0,444173.0,1174.0,0.0,0.0,0.0,268.0,0.0,53670.0,5943.0,0.0,0.0,506,9051,520385,9557,12,0
2020-06-08,PA,76563.0,451387.0,1174.0,0.0,0.0,0.0,268.0,0.0,53670.0,5953.0,0.0,0.0,351,7214,527950,7565,10,0
2020-06-09,PA,77056.0,459248.0,1032.0,0.0,0.0,0.0,237.0,0.0,53670.0,6014.0,0.0,0.0,493,7861,536304,8354,61,0
2020-06-10,PA,77466.0,466964.0,992.0,0.0,0.0,0.0,218.0,0.0,54560.0,6062.0,0.0,0.0,410,7716,544430,8126,48,0
2020-06-11,PA,77933.0,476439.0,946.0,0.0,0.0,0.0,215.0,0.0,55665.0,6113.0,0.0,0.0,467,9475,554372,9942,51,0
2020-06-12,PA,77999.0,488385.0,899.0,0.0,0.0,0.0,202.0,0.0,56939.0,6162.0,0.0,0.0,66,11946,566384,12012,49,0
2020-06-13,PA,78462.0,496589.0,875.0,0.0,0.0,0.0,192.0,0.0,58061.0,6211.0,0.0,0.0,463,8204,575051,8667,49,0
2020-06-14,PA,78798.0,504435.0,852.0,0.0,0.0,0.0,189.0,0.0,58310.0,6215.0,0.0,0.0,336,7846,583233,8182,4,0
2020-06-15,PA,79121.0,513909.0,851.0,0.0,0.0,0.0,178.0,0.0,58549.0,6243.0,0.0,0.0,323,9474,593030,9797,28,0
2020-06-16,PA,79483.0,523609.0,800.0,0.0,0.0,0.0,179.0,0.0,59612.0,6276.0,0.0,0.0,362,9700,603092,10062,33,0
2020-06-17,PA,79818.0,533013.0,788.0,0.0,0.0,0.0,179.0,0.0,59863.0,6319.0,0.0,0.0,335,9404,612831,9739,43,0
2020-06-18,PA,80236.0,543832.0,740.0,0.0,0.0,0.0,170.0,0.0,60979.0,6361.0,0.0,0.0,418,10819,624068,11237,42,0
2020-06-19,PA,80762.0,556456.0,731.0,0.0,0.0,0.0,169.0,0.0,62186.0,6399.0,0.0,0.0,526,12624,637218,13150,38,0
2020-06-20,PA,81266.0,566461.0,715.0,0.0,0.0,0.0,161.0,0.0,62574.0,6419.0,0.0,0.0,504,10005,647727,10509,20,0
2020-06-21,PA,81730.0,576015.0,735.0,0.0,0.0,0.0,157.0,0.0,62932.0,6423.0,0.0,0.0,464,9554,657745,10018,4,0
2020-06-22,PA,82186.0,585662.0,745.0,0.0,0.0,0.0,156.0,0.0,64105.0,6426.0,0.0,0.0,456,9647,667848,10103,3,0
2020-06-23,PA,82696.0,596407.0,738.0,0.0,0.0,0.0,151.0,0.0,64502.0,6464.0,0.0,0.0,510,10745,679103,11255,38,0
2020-06-24,PA,83191.0,608217.0,707.0,0.0,0.0,0.0,136.0,0.0,64502.0,6518.0,0.0,0.0,495,11810,691408,12305,54,0
2020-06-25,PA,83770.0,621031.0,704.0,0.0,0.0,0.0,142.0,0.0,65340.0,6557.0,0.0,0.0,579,12814,704801,13393,39,0
2020-06-26,PA,84370.0,634711.0,661.0,0.0,0.0,0.0,131.0,0.0,65808.0,6579.0,0.0,0.0,600,13680,719081,14280,22,0
2020-06-27,PA,84370.0,634711.0,651.0,0.0,0.0,0.0,126.0,0.0,65808.0,6579.0,0.0,0.0,0,0,719081,0,0,0
2020-06-28,PA,85496.0,657486.0,648.0,0.0,0.0,0.0,121.0,0.0,66686.0,6579.0,0.0,0.0,1126,22775,742982,23901,0,0
2020-06-29,PA,85988.0,666901.0,635.0,0.0,0.0,0.0,111.0,0.0,67070.0,6614.0,0.0,0.0,492,9415,752889,9907,35,0
2020-06-30,PA,86606.0,677581.0,634.0,0.0,0.0,0.0,110.0,0.0,67552.0,6649.0,0.0,0.0,618,10680,764187,11298,35,0
2020-07-01,PA,87242.0,689562.0,632.0,0.0,0.0,0.0,111.0,0.0,68048.0,6649.0,0.0,0.0,636,11981,776804,12617,0,0
2020-07-02,PA,88074.0,702199.0,631.0,0.0,0.0,0.0,106.0,0.0,68697.0,6712.0,0.0,0.0,832,12637,790273,13469,63,0
2020-07-03,PA,88741.0,715403.0,598.0,0.0,0.0,0.0,105.0,0.0,69217.0,6746.0,0.0,0.0,667,13204,804144,13871,34,0
2020-07-04,PA,89375.0,725448.0,589.0,0.0,0.0,0.0,102.0,0.0,69712.0,6749.0,0.0,0.0,634,10045,814823,10679,3,0
2020-07-05,PA,89854.0,734846.0,592.0,0.0,0.0,0.0,106.0,0.0,70086.0,6753.0,0.0,0.0,479,9398,824700,9877,4,0
2020-07-06,PA,90304.0,743020.0,598.0,0.0,0.0,0.0,107.0,0.0,70437.0,6754.0,0.0,0.0,450,8174,833324,8624,1,0
2020-07-07,PA,91299.0,758803.0,637.0,0.0,0.0,0.0,101.0,0.0,70437.0,6787.0,0.0,0.0,995,15783,850102,16778,33,0
2020-07-08,PA,92148.0,774378.0,649.0,0.0,0.0,0.0,104.0,0.0,70953.0,6812.0,0.0,0.0,849,15575,866526,16424,25,0
2020-07-09,PA,92867.0,787156.0,650.0,0.0,0.0,0.0,102.0,0.0,71507.0,6848.0,0.0,0.0,719,12778,880023,13497,36,0
2020-07-10,PA,93876.0,804764.0,653.0,0.0,0.0,0.0,103.0,0.0,72284.0,6880.0,0.0,0.0,1009,17608,898640,18617,32,0
2020-07-11,PA,94689.0,817634.0,646.0,0.0,0.0,0.0,97.0,0.0,72910.0,6897.0,0.0,0.0,813,12870,912323,13683,17,0
2020-07-12,PA,95266.0,829018.0,652.0,0.0,0.0,0.0,96.0,0.0,73354.0,6904.0,0.0,0.0,577,11384,924284,11961,7,0
2020-07-13,PA,95742.0,835732.0,682.0,0.0,0.0,0.0,96.0,0.0,73721.0,6911.0,0.0,0.0,476,6714,931474,7190,7,0
2020-07-14,PA,96671.0,850612.0,678.0,0.0,0.0,0.0,95.0,0.0,74436.0,6931.0,0.0,0.0,929,14880,947283,15809,20,0
2020-07-15,PA,97665.0,870984.0,667.0,0.0,0.0,0.0,92.0,0.0,74436.0,6957.0,0.0,0.0,994,20372,968649,21366,26,0
2020-07-16,PA,98446.0,885195.0,652.0,0.0,0.0,0.0,95.0,0.0,74818.0,6973.0,0.0,0.0,781,14211,983641,14992,16,0
2020-07-17,PA,99478.0,899912.0,680.0,0.0,0.0,0.0,98.0,0.0,75603.0,6992.0,0.0,0.0,1032,14717,999390,15749,19,0
2020-07-18,PA,100241.0,912486.0,699.0,0.0,0.0,0.0,93.0,0.0,76183.0,7007.0,0.0,0.0,763,12574,1012727,13337,15,0
2020-07-19,PA,101027.0,926352.0,703.0,0.0,0.0,0.0,96.0,0.0,76780.0,7015.0,0.0,0.0,786,13866,1027379,14652,8,0
2020-07-20,PA,101738.0,938175.0,706.0,0.0,0.0,0.0,98.0,0.0,76780.0,7018.0,0.0,0.0,711,11823,1039913,12534,3,0
2020-07-21,PA,102765.0,952998.0,736.0,0.0,0.0,0.0,98.0,0.0,77073.0,7038.0,0.0,0.0,1027,14823,1055763,15850,20,0
2020-03-01,RI,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,0
2020-03-02,RI,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,1,0,0
2020-03-03,RI,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,2,0,0
2020-03-04,RI,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,17,10,0,0
2020-03-05,RI,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,22,5,0,0
2020-03-06,RI,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,33,11,0,0
2020-03-07,RI,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,52,19,0,0
2020-03-08,RI,3.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,70,18,0,0
2020-03-09,RI,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,86,16,0,0
2020-03-10,RI,5.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23,110,24,0,0
2020-03-11,RI,5.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,144,34,0,0
2020-03-12,RI,13.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,37,189,45,0,0
2020-03-13,RI,19.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,48,243,54,0,0
2020-03-14,RI,19.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,329,86,0,0
2020-03-15,RI,20.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,384,55,0,0
2020-03-16,RI,22.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,91,477,93,0,0
2020-03-17,RI,33.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,153,641,164,0,0
2020-03-18,RI,44.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,111,763,122,0,0
2020-03-19,RI,61.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,249,1029,266,0,0
2020-03-20,RI,74.0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,193,1235,206,0,0
2020-03-21,RI,88.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,123,1372,137,0,0
2020-03-22,RI,113.0,1547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,263,1660,288,0,0
2020-03-23,RI,129.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,166,1842,182,0,0
2020-03-24,RI,148.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,238,2099,257,0,0
2020-03-25,RI,176.0,2124.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,173,2300,201,0,0
2020-03-26,RI,217.0,2300.0,23.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,41,176,2517,217,0,0
2020-03-27,RI,248.0,2502.0,28.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,31,202,2750,233,0,0
2020-03-28,RI,312.0,2742.0,29.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,64,240,3054,304,0,0
2020-03-29,RI,417.0,3056.0,35.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,105,314,3473,419,3,0
2020-03-30,RI,495.0,3246.0,41.0,0.0,9.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,78,190,3741,268,1,0
2020-03-31,RI,568.0,3544.0,59.0,0.0,9.0,0.0,6.0,0.0,35.0,8.0,0.0,0.0,73,298,4112,371,4,0
2020-04-01,RI,668.0,4189.0,60.0,0.0,14.0,0.0,6.0,0.0,35.0,10.0,0.0,0.0,100,645,4857,745,2,0
2020-04-02,RI,730.0,4625.0,72.0,0.0,14.0,0.0,6.0,0.0,35.0,12.0,0.0,0.0,62,436,5355,498,2,0
2020-04-03,RI,831.0,5342.0,77.0,0.0,14.0,0.0,6.0,0.0,35.0,14.0,0.0,0.0,101,717,6173,818,2,0
2020-04-04,RI,968.0,5962.0,93.0,0.0,31.0,0.0,6.0,0.0,35.0,17.0,0.0,0.0,137,620,6930,757,3,0
2020-04-05,RI,1150.0,7032.0,103.0,0.0,33.0,0.0,6.0,0.0,35.0,25.0,0.0,0.0,182,1070,8182,1252,8,0
2020-04-06,RI,1356.0,8609.0,109.0,0.0,37.0,0.0,26.0,0.0,35.0,27.0,0.0,0.0,206,1577,9965,1783,2,0
2020-04-07,RI,1617.0,10095.0,123.0,0.0,40.0,0.0,26.0,0.0,35.0,30.0,0.0,0.0,261,1486,11712,1747,3,0
2020-04-08,RI,1890.0,11667.0,143.0,0.0,45.0,0.0,26.0,0.0,35.0,35.0,0.0,0.0,273,1572,13557,1845,5,0
2020-04-09,RI,2169.0,13029.0,160.0,0.0,45.0,0.0,26.0,0.0,35.0,43.0,0.0,0.0,279,1362,15198,1641,8,0
2020-04-10,RI,2573.0,15403.0,169.0,0.0,45.0,0.0,26.0,0.0,35.0,49.0,0.0,0.0,404,2374,17976,2778,6,0
2020-04-11,RI,2853.0,17130.0,183.0,0.0,50.0,0.0,26.0,0.0,35.0,56.0,0.0,0.0,280,1727,19983,2007,7,0
2020-04-12,RI,3142.0,18578.0,201.0,0.0,50.0,0.0,26.0,0.0,35.0,63.0,0.0,0.0,289,1448,21720,1737,7,0
2020-04-13,RI,3329.0,19431.0,197.0,331.0,50.0,0.0,26.0,0.0,135.0,73.0,0.0,0.0,187,853,22760,1040,10,331
2020-04-14,RI,3596.0,20990.0,213.0,331.0,48.0,0.0,0.0,0.0,135.0,80.0,0.0,0.0,267,1559,24586,1826,7,0
2020-04-15,RI,3903.0,22567.0,229.0,331.0,54.0,0.0,44.0,0.0,168.0,87.0,0.0,0.0,307,1577,26470,1884,7,0
2020-04-16,RI,4295.0,24657.0,245.0,331.0,61.0,0.0,43.0,0.0,182.0,105.0,0.0,0.0,392,2090,28952,2482,18,0
2020-04-17,RI,4585.0,26157.0,252.0,331.0,62.0,0.0,43.0,0.0,196.0,118.0,0.0,0.0,290,1500,30742,1790,13,0
2020-04-18,RI,4868.0,27527.0,293.0,578.0,67.0,0.0,43.0,0.0,217.0,150.0,0.0,0.0,283,1370,32395,1653,32,247
2020-04-19,RI,5207.0,29289.0,298.0,605.0,66.0,0.0,37.0,0.0,244.0,164.0,0.0,0.0,339,1762,34496,2101,14,27
2020-04-20,RI,5585.0,30883.0,297.0,629.0,62.0,0.0,45.0,0.0,267.0,175.0,0.0,0.0,378,1594,36468,1972,11,24
2020-04-21,RI,5972.0,32606.0,309.0,674.0,67.0,0.0,43.0,0.0,315.0,186.0,0.0,0.0,387,1723,38578,2110,11,45
2020-04-22,RI,6354.0,34528.0,314.0,717.0,71.0,0.0,44.0,0.0,315.0,201.0,0.0,0.0,382,1922,40882,2304,15,43
2020-04-23,RI,6773.0,36423.0,316.0,757.0,72.0,0.0,45.0,0.0,342.0,213.0,0.0,0.0,419,1895,43196,2314,12,40
2020-04-24,RI,7188.0,39071.0,267.0,576.0,77.0,0.0,48.0,0.0,377.0,202.0,0.0,0.0,415,2648,46259,3063,-11,-181
2020-04-25,RI,7493.0,40860.0,263.0,576.0,77.0,0.0,52.0,0.0,410.0,215.0,0.0,0.0,305,1789,48353,2094,13,0
2020-04-26,RI,7769.0,42746.0,258.0,691.0,78.0,0.0,53.0,0.0,433.0,226.0,0.0,0.0,276,1886,50515,2162,11,115
2020-04-27,RI,7972.0,43915.0,266.0,718.0,81.0,0.0,56.0,0.0,452.0,233.0,0.0,0.0,203,1169,51887,1372,7,27
2020-04-28,RI,8296.0,45689.0,266.0,732.0,84.0,0.0,55.0,0.0,466.0,239.0,0.0,0.0,324,1774,53985,2098,6,14
2020-04-29,RI,8668.0,48143.0,269.0,750.0,80.0,0.0,55.0,0.0,391.0,251.0,0.0,0.0,372,2454,56811,2826,12,18
2020-04-30,RI,9016.0,50100.0,339.0,896.0,85.0,0.0,54.0,0.0,461.0,266.0,0.0,0.0,348,1957,59116,2305,15,146
2020-05-01,RI,9333.0,52328.0,352.0,937.0,76.0,0.0,51.0,0.0,485.0,279.0,0.0,0.0,317,2228,61661,2545,13,41
2020-05-02,RI,9522.0,53623.0,333.0,977.0,80.0,0.0,54.0,0.0,531.0,296.0,0.0,0.0,189,1295,63145,1484,17,40
2020-05-03,RI,9703.0,55233.0,330.0,1013.0,83.0,0.0,59.0,0.0,565.0,320.0,0.0,0.0,181,1610,64936,1791,24,36
2020-05-04,RI,9994.0,56802.0,339.0,1061.0,84.0,0.0,61.0,0.0,601.0,341.0,0.0,0.0,291,1569,66796,1860,21,48
2020-05-05,RI,10297.0,58781.0,327.0,1092.0,89.0,0.0,62.0,0.0,639.0,355.0,0.0,0.0,303,1979,69078,2282,14,31
2020-05-06,RI,10639.0,60718.0,324.0,1123.0,86.0,0.0,60.0,0.0,665.0,370.0,0.0,0.0,342,1937,71357,2279,15,31
2020-05-07,RI,10910.0,62647.0,318.0,1153.0,82.0,0.0,56.0,0.0,696.0,388.0,0.0,0.0,271,1929,73557,2200,18,30
2020-05-08,RI,11141.0,64338.0,312.0,1187.0,71.0,0.0,52.0,0.0,730.0,399.0,0.0,0.0,231,1691,75479,1922,11,34
2020-05-09,RI,11427.0,66604.0,292.0,1218.0,77.0,0.0,56.0,0.0,772.0,418.0,0.0,0.0,286,2266,78031,2552,19,31
2020-05-10,RI,11613.0,68106.0,283.0,1251.0,70.0,0.0,52.0,0.0,809.0,422.0,0.0,0.0,186,1502,79719,1688,4,33
2020-05-11,RI,11788.0,69365.0,276.0,1280.0,73.0,0.0,52.0,0.0,841.0,430.0,0.0,0.0,175,1259,81153,1434,8,29
2020-05-12,RI,12007.0,70916.0,277.0,1307.0,72.0,0.0,53.0,0.0,863.0,444.0,0.0,0.0,219,1551,82923,1770,14,27
2020-05-13,RI,12203.0,72840.0,269.0,1328.0,68.0,0.0,48.0,0.0,886.0,462.0,0.0,0.0,196,1924,85043,2120,18,21
2020-05-14,RI,12431.0,74767.0,271.0,1351.0,65.0,0.0,42.0,0.0,903.0,468.0,0.0,0.0,228,1927,87198,2155,6,23
2020-05-15,RI,12663.0,76467.0,272.0,1372.0,63.0,0.0,41.0,0.0,919.0,479.0,0.0,0.0,232,1700,89130,1932,11,21
2020-05-16,RI,12915.0,78231.0,273.0,1403.0,66.0,0.0,44.0,0.0,947.0,489.0,0.0,0.0,252,1764,91146,2016,10,31
2020-05-17,RI,13040.0,79768.0,260.0,1418.0,64.0,0.0,45.0,0.0,972.0,499.0,0.0,0.0,125,1537,92808,1662,10,15
2020-05-18,RI,13177.0,81057.0,236.0,1438.0,62.0,0.0,46.0,0.0,1012.0,506.0,0.0,0.0,137,1289,94234,1426,7,20
2020-05-19,RI,13392.0,82935.0,247.0,1464.0,59.0,0.0,44.0,0.0,1023.0,532.0,0.0,0.0,215,1878,96327,2093,26,26
2020-05-20,RI,13579.0,84460.0,257.0,1486.0,58.0,0.0,45.0,0.0,1030.0,538.0,0.0,0.0,187,1525,98039,1712,6,22
2020-05-21,RI,13748.0,86399.0,254.0,1506.0,56.0,0.0,41.0,0.0,1047.0,556.0,0.0,0.0,169,1939,100147,2108,18,20
2020-05-22,RI,13949.0,87850.0,242.0,1537.0,56.0,0.0,40.0,0.0,1084.0,579.0,0.0,0.0,201,1451,101799,1652,23,31
2020-05-23,RI,14057.0,89167.0,233.0,1557.0,51.0,0.0,34.0,0.0,1106.0,597.0,0.0,0.0,108,1317,103224,1425,18,20
2020-05-24,RI,14141.0,89924.0,240.0,1580.0,49.0,0.0,32.0,0.0,1119.0,608.0,0.0,0.0,84,757,104065,841,11,23
2020-05-25,RI,14211.0,90674.0,240.0,1580.0,49.0,0.0,32.0,0.0,1119.0,608.0,0.0,0.0,70,750,104885,820,0,0
2020-05-26,RI,14365.0,92400.0,226.0,1613.0,50.0,0.0,36.0,0.0,1158.0,634.0,0.0,0.0,154,1726,106765,1880,26,33
2020-05-27,RI,14498.0,93504.0,218.0,1624.0,49.0,0.0,35.0,0.0,1175.0,655.0,0.0,0.0,133,1104,108002,1237,21,11
2020-05-28,RI,14630.0,94575.0,222.0,1639.0,53.0,0.0,36.0,0.0,1186.0,677.0,0.0,0.0,132,1071,109205,1203,22,15
